#  E (eV)   dos(E)     Int dos(E) EFermi =    1.520 eV
  -3.250  0.1101E+01  0.4822E+01
  -3.240  0.1029E+01  0.4832E+01
  -3.230  0.1702E+01  0.4849E+01
  -3.220  0.1617E+01  0.4866E+01
  -3.210  0.2619E+01  0.4892E+01
  -3.200  0.3933E+01  0.4931E+01
  -3.190  0.2973E+01  0.4961E+01
  -3.180  0.3265E+01  0.4993E+01
  -3.170  0.3747E+01  0.5031E+01
  -3.160  0.9287E+00  0.5040E+01
  -3.150  0.2509E+00  0.5043E+01
  -3.140  0.2482E+01  0.5068E+01
  -3.130  0.2987E+01  0.5097E+01
  -3.120  0.6247E+00  0.5104E+01
  -3.110 -0.2817E+00  0.5101E+01
  -3.100  0.6061E+00  0.5107E+01
  -3.090  0.2259E+01  0.5129E+01
  -3.080  0.2473E+01  0.5154E+01
  -3.070  0.1495E+01  0.5169E+01
  -3.060  0.1950E+01  0.5189E+01
  -3.050  0.3829E+01  0.5227E+01
  -3.040  0.3914E+01  0.5266E+01
  -3.030  0.3237E+01  0.5298E+01
  -3.020  0.4320E+01  0.5342E+01
  -3.010  0.2772E+01  0.5369E+01
  -3.000 -0.1377E+00  0.5368E+01
  -2.990  0.5102E+00  0.5373E+01
  -2.980  0.2771E+01  0.5401E+01
  -2.970  0.3334E+01  0.5434E+01
  -2.960  0.1830E+01  0.5452E+01
  -2.950  0.9169E+00  0.5462E+01
  -2.940  0.1798E+01  0.5480E+01
  -2.930  0.2321E+01  0.5503E+01
  -2.920  0.1477E+01  0.5518E+01
  -2.910  0.9350E+00  0.5527E+01
  -2.900  0.2624E+01  0.5553E+01
  -2.890  0.3296E+01  0.5586E+01
  -2.880  0.1429E+01  0.5600E+01
  -2.870  0.1532E+01  0.5616E+01
  -2.860  0.5397E+01  0.5670E+01
  -2.850  0.1212E+02  0.5791E+01
  -2.840  0.1184E+02  0.5909E+01
  -2.830  0.8149E+01  0.5991E+01
  -2.820  0.8097E+01  0.6072E+01
  -2.810  0.5848E+01  0.6130E+01
  -2.800  0.2945E+01  0.6160E+01
  -2.790  0.4168E+01  0.6201E+01
  -2.780  0.5212E+01  0.6253E+01
  -2.770  0.3610E+01  0.6290E+01
